1001022,1,1
1001122,1,1
1001200,0.39403110245584366,12
1001202,1,1
1001212,1,1
1001220,1,1
1001221,0,2
1001222,1,1
1002000,1,1
1002001,1,1
1002002,1,1
1002010,0.9444444444444445,2
1002012,1,1
1002020,1,1
1002021,1,1
1002100,1,1
1002102,1,1
1002112,1,1
1002120,1,1
1002121,0.75,4
1002122,1,1
1002200,1,1
1002201,1,1
1002210,1,1
1002211,1,1
1002212,1,1
1002221,1,1
1010002,0.75,2
1010020,1.0199972201723413,19
1010022,1,1
1010122,2,4
1010200,0.6378462511856015,1010
1010202,1,1
1010212,0.5,2
1010220,1,1
1010221,0.04426891052358881,196
1010222,1,1
1011022,1,1
1011202,1,1
1011220,0.012820512820512829,78
1011222,1,1
1012000,1,1
1012002,1,1
1012012,1,1
1012020,1,1
1012021,1,1
1012022,1,1
1012102,1,1
1012120,1,1
1012122,1,1
1012200,1,1
1012201,1.0,2
1012202,1,1
1012210,0.19010416666666669,8
1012212,1,1
1012220,1,1
1012221,1,1
1020000,1,1
1020001,0.8796593200422181,44483
1020002,1,1
1020010,0.5405728648768092,8
1020012,1,1
1020020,1,1
1020021,1,1
1020100,1.0005295499687326,63322
1020102,1,1
1020112,0,2
1020120,1,1
1020121,1.0011047231707533,23688
1020122,1,1
1020200,1,1
1020201,1,1
1020210,1,1
1020211,0.004942769936670167,1138
1020212,1,1
1020221,1,1
1021000,0.5328904649533575,29
1021002,1,1
1021012,1,1
1021020,1,1
1021021,1,6253
1021022,1,1
1021102,0,2
1021120,2.0,33
1021122,1,1
1021200,1,1
1021201,0,895
1021202,1,1
1021210,0.1735192786942491,25
1021212,1,1
1021220,1,1
1021221,1,1
1022000,1,1
1022001,1,1
1022010,1,1
1022011,0,7
1022012,1,1
1022021,1,1
1022100,1,1
1022101,0,18
1022102,1,1
1022110,0,2
1022112,1,1
1022120,1,1
1022121,1,1
1022201,1,1
1022210,1,1
1022211,1,1
1100002,0.9166666666666667,3
1100020,0.9562499999999999,8
1100022,1,1
1100122,1.5,2
1100200,0.4930943677520037,51
1100202,1,1
1100212,0.12068965735481166,19
1100220,1,1
1100221,0.775,4
1100222,1,1
1101022,1,1
1101202,0.11111111111111113,9
1101220,0.5,2
1101222,1,1
1102000,1.1221315744875724,76
1102002,1,1
1102012,0.8888888888888891,3
1102020,1,1
1102021,1,1
1102022,1,1
1102102,1,1
1102120,1,1
1102122,1,1
1102200,1,1
1102201,1.0,7
1102202,1,1
1102210,1.0,3
1102212,1,1
1102220,1,1
1102221,1,1
1110022,0,2
1110202,0,11
1110220,0,46
1110222,1,1
1111222,1,1
1112002,1,1
1112020,1,1
1112022,1,1
1112122,1,1
1112200,0.4666666666666667,3
1112202,1,1
1112212,0.2,5
1112220,1,1
1112221,1.0,4
1112222,1,1
1120000,0.5403190106294125,65
1120002,1,1
1120012,0,6
1120020,1,1
1120021,0.3796296296296297,3
1120022,1,1
1120102,0,2
1120120,1.0,2
1120122,1,1
1120200,1,1
1120201,0.00564097408395273,1124
1120202,1,1
1120210,1,1
1120212,1,1
1120220,1,1
1120221,1,1
1121002,0.33333333333333337,3
1121020,1,1
1121022,1,1
1121122,1,1
1121200,0.12515262515262518,10
1121202,1,1
1121212,0,9
1121220,1,1
1121221,0,174
1121222,1,1
1122000,1,1
1122001,1.001278657117601,13070
1122002,1,1
1122010,1,1
1122012,1,1
1122020,1,1
1122021,1,1
1122100,1.0000279228213338,35813
1122102,1,1
1122112,0,2
1122120,1,1
1122121,1.000079447048542,25174
1122122,1,1
1122200,1,1
1122201,1,1
1122210,1,1
1122211,1.0,1427
1122212,1,1
1122221,1,1
1200000,1,1
1200001,1,1
1200002,1,1
1200010,1.0,2
1200012,1,1
1200020,1,1
1200021,1,1
1200100,0.9285714285714286,3
1200102,1,1
1200112,1.0,6
1200120,1,1
1200121,1,1
1200122,1,1
1200200,1,1
1200201,1,1
1200210,1,1
1200211,1,1
1200212,1,1
1200221,1,1
1201000,1,1
1201002,1,1
1201012,1,1
1201020,1,1
1201021,1,1
1201022,1,1
1201102,1,1
1201120,1,1
1201122,1,1
1201200,1,1
1201201,1,1
1201202,1,1
1201210,1,1
1201212,1,1
1201220,1,1
1201221,1,1
1202000,1,1
1202001,1,1
1202010,1,1
1202011,1,1
1202012,1,1
1202021,1,1
1202100,1,1
1202101,0,2
1202102,1,1
1202110,0,3
1202112,1,1
1202120,1,1
1202121,1,1
1202201,1,1
1202210,1,1
1202211,1,1
1210000,1.8864023770703011,52
1210002,1,1
1210012,1,1
1210020,1,1
1210021,1.75,4
1210022,1,1
1210102,1,1
1210120,2,3
1210122,1,1
1210200,1,1
1210201,1,1
1210202,1,1
1210210,0.5,2
1210212,1,1
1210220,1,1
1210221,1,1
1211002,0.5,2
1211020,1,1
1211022,1,1
1211122,1,1
1211200,0,2
1211202,1,1
1211212,0,2
1211220,1,1
1211221,0,30
1211222,1,1
1212000,1,1
1212001,1,1
1212002,1,1
1212010,1,1
1212012,1,1
1212020,1,1
1212021,1,1
1212100,1,1
1212102,1,1
1212112,2,10
1212120,1,1
1212121,2,21
1212122,1,1
1212200,1,1
1212201,1,1
1212210,1,1
1212211,1,1
1212212,1,1
1212221,1,1
1220000,1,1
1220001,1,1
1220010,1,1
1220011,0.5,2
1220012,1,1
1220021,1,1
1220100,1,1
1220101,0,2
1220102,1,1
1220110,0,2
1220112,1,1
1220120,1,1
1220121,1,1
1220201,1,1
1220210,1,1
1220211,1,1
1221000,1,1
1221001,1,13348
1221002,1,1
1221010,1,1
1221012,1,1
1221020,1,1
1221021,1,1
1221100,1.000000888662972,27446
1221102,1,1
1221112,0,2
1221120,1,1
1221121,2,4
1221122,1,1
1221200,1,1
1221201,1,1
1221210,1,1
1221211,0,164
1221212,1,1
1221221,1,1
1222001,1,1
1222010,1,1
1222011,1,1
1222100,1,1
1222101,1,1
1222110,1,1
1222111,1,1
1222112,1,1
1222121,1,1
1222211,1,1
2000000,1,1
2000001,1,1
2000010,1,1
2000011,1.0887235449735453,18
2000012,1,1
2000021,1,1
2000100,1,1
2000101,1.9030315838293232,68
2000102,1,1
2000110,1.2066029902381163,366
2000112,1,1
2000120,1,1
2000121,1,1
2000201,1,1
2000210,1,1
2000211,1,1
2001000,1,1
2001001,1,1
2001002,1,1
2001010,1,1
2001012,1,1
2001020,1,1
2001021,1,1
2001100,1.0628306878306877,9
2001102,1,1
2001112,0.803030303030303,11
2001120,1,1
2001121,1,1
2001122,1,1
2001200,1,1
2001201,1,1
2001210,1,1
2001211,0.33333333333333337,3
2001212,1,1
2001221,1,1
2002001,1,1
2002010,1,1
2002011,1,1
2002100,1,1
2002101,1,1
2002110,1,1
2002111,1,1
2002112,1,1
2002121,1,1
2002211,1,1
2010000,1,1
2010001,0.5695321157507004,18
2010002,1,1
2010010,1.0047966762066174,10248
2010012,1,1
2010020,1,1
2010021,1,1
2010100,1.0030050364390142,10338
2010102,1,1
2010112,1.000701754385964,1425
2010120,1,1
2010121,1,1
2010122,1,1
2010200,1,1
2010201,1,1
2010210,1,1
2010211,0.45,10
2010212,1,1
2010221,1,1
2011000,1.0043650160512643,10689
2011002,1,1
2011012,1.004049989146978,1746
2011020,1,1
2011021,1.8981481481481484,18
2011022,1,1
2011102,1.0357142857142858,2
2011120,1,1
2011122,1,1
2011200,1,1
2011201,1.8333333333333335,6
2011202,1,1
2011210,0.5,2
2011212,1,1
2011220,1,1
2011221,1,1
2012000,1,1
2012001,1,1
2012010,1,1
2012011,1.6666666666666667,3
2012012,1,1
2012021,1,1
2012100,1,1
2012101,1,1
2012102,1,1
2012110,1,1
2012112,1,1
2012120,1,1
2012121,1,1
2012201,1,1
2012210,1,1
2012211,1,1
2020001,1,1
2020010,1,1
2020011,1,1
2020100,1,1
2020101,1,1
2020110,1,1
2020111,2,9
2020112,1,1
2020121,1,1
2020211,1,1
2021000,1,1
2021001,1,1
2021010,1,1
2021011,1,1
2021012,1,1
2021021,1,1
2021100,1,1
2021101,1.023809523809524,3
2021102,1,1
2021110,1,1
2021112,1,1
2021120,1,1
2021121,1,1
2021201,1,1
2021210,1,1
2021211,1,1
2022011,1,1
2022101,1,1
2022110,1,1
2022111,1,1
2100000,1,1
2100001,0.8125,4
2100002,1,1
2100010,0.75,2
2100012,1,1
2100020,1,1
2100021,1,1
2100100,1.0866867416741186,53
2100102,1,1
2100112,0.8333333333333334,6
2100120,1,1
2100121,1,1
2100122,1,1
2100200,1,1
2100201,1,1
2100210,1,1
2100211,0.12500000000000003,8
2100212,1,1
2100221,1,1
2101000,0.5,2
2101002,1,1
2101012,1,1
2101020,1,1
2101021,1,1
2101022,1,1
2101102,1,1
2101120,1,1
2101122,1,1
2101200,1,1
2101201,1.6666666666666667,3
2101202,1,1
2101210,0,7
2101212,1,1
2101220,1,1
2101221,1,1
2102000,1,1
2102001,1,1
2102010,1,1
2102011,1,1
2102012,1,1
2102021,1,1
2102100,1,1
2102101,1,1
2102102,1,1
2102110,2,4
2102112,1,1
2102120,1,1
2102121,1,1
2102201,1,1
2102210,1,1
2102211,1,1
2110000,1.0000341376747017,9025
2110002,1,1
2110012,0.5,2
2110020,1,1
2110021,1.0,2
2110022,1,1
2110102,1,1
2110120,1.9,10
2110122,1,1
2110200,1,1
2110201,1.5,2
2110202,1,1
2110210,0.1660671181351329,16
2110212,1,1
2110220,1,1
2110221,1,1
2111002,2,3
2111020,1,1
2111022,1,1
2111122,1,1
2111200,1,1
2111202,1,1
2111212,2,2
2111220,1,1
2111221,1,1
2111222,1,1
2112000,1,1
2112001,0.36111111111111116,3
2112002,1,1
2112010,0.4756506651243494,7
2112012,1,1
2112020,1,1
2112021,1,1
2112100,0.5,2
2112102,1,1
2112112,1,1
2112120,1,1
2112121,1.0,2
2112122,1,1
2112200,1,1
2112201,1,1
2112210,1,1
2112211,0.05000000000000001,20
2112212,1,1
2112221,1,1
2120000,1,1
2120001,1,1
2120010,1,1
2120011,1,1
2120012,1,1
2120021,1,1
2120100,1,1
2120101,1,1
2120102,1,1
2120110,0.5,2
2120112,1,1
2120120,1,1
2120121,1,1
2120201,1,1
2120210,1,1
2120211,1,1
2121000,1,1
2121001,0.5,2
2121002,1,1
2121010,0.5,2
2121012,1,1
2121020,1,1
2121021,1,1
2121100,0.75,4
2121102,1,1
2121112,1,1
2121120,1,1
2121121,1.0002779708130634,7195
2121122,1,1
2121200,1,1
2121201,1,1
2121210,1,1
2121211,1,1
2121212,1,1
2121221,1,1
2122001,1,1
2122010,1,1
2122011,1,1
2122100,1,1
2122101,1,1
2122110,1,1
2122111,1,1
2122112,1,1
2122121,1,1
2122211,1,1
2200001,1,1
2200010,1,1
2200011,1,1
2200100,1,1
2200101,1,1
2200110,1,1
2200111,1,1
2200112,1,1
2200121,1,1
2200211,1,1
2201000,1,1
2201001,1,1
2201010,1,1
2201011,1,1
2201012,1,1
2201021,1,1
2201100,1,1
2201101,1,1
2201102,1,1
2201110,1.1666666666666667,3
2201112,1,1
2201120,1,1
2201121,1,1
2201201,1,1
2201210,1,1
2201211,1,1
2202011,1,1
2202101,1,1
2202110,1,1
2202111,1,1
2210000,1,1
2210001,1,1
2210010,1,1
2210011,1.6666666666666667,3
2210012,1,1
2210021,1,1
2210100,1,1
2210101,1,1
2210102,1,1
2210110,1.9166666666666665,12
2210112,1,1
2210120,1,1
2210121,1,1
2210201,1,1
2210210,1,1
2210211,1,1
2211000,1,1
2211001,0.5,5
2211002,1,1
2211010,0.5694444444444444,3
2211012,1,1
2211020,1,1
2211021,1,1
2211100,1.0019920046061177,5106
2211102,1,1
2211112,1.0007479431563195,1337
2211120,1,1
2211121,1.0022727272727288,440
2211122,1,1
2211200,1,1
2211201,1,1
2211210,1,1
2211211,0,3
2211212,1,1
2211221,1,1
2212001,1,1
2212010,1,1
2212011,1,1
2212100,1,1
2212101,1,1
2212110,1,1
2212111,1,1
2212112,1,1
2212121,1,1
2212211,1,1
2220011,1,1
2220101,1,1
2220110,1,1
2220111,1,1
2221001,1,1
2221010,1,1
2221011,1,1
2221100,1,1
2221101,1,1
2221110,1,1
2221111,1,1
2221112,1,1
2221121,1,1
2221211,1,1
2222111,1,1
10000000,0.5970444437658528,262
10000002,1,1
10000012,1,1
10000020,1,1
10000021,1.0088226938931646,7275
10000022,1,1
10000102,1,1
10000120,1,1
10000122,1,1
10000200,1,1
10000201,0.25648042441647567,15
10000202,1,1
10000210,0.28978726181050657,31
10000212,1,1
10000220,1,1
10000221,1,1
10001002,1,1
10001020,1,1
10001022,1,1
10001122,1,1
10001200,0.2962851699749082,11
10001202,1,1
10001212,1,1
10001220,1,1
10001221,0.5,2
10001222,1,1
10002000,1,1
10002001,1.0,2
10002002,1,1
10002010,1,1
10002012,1,1
10002020,1,1
10002021,1,1
10002100,1,1
10002102,1,1
10002112,1,1
10002120,1,1
10002121,0.7777777777777777,3
10002122,1,1
10002200,1,1
10002201,1,1
10002210,1,1
10002211,1,1
10002212,1,1
10002221,1,1
10010002,0.5,2
10010020,1,1
10010022,1,1
10010122,1,1
10010200,0.3089577585977837,17
10010202,1,1
10010212,1,1
10010220,1,1
10010221,1,1
10010222,1,1
10011022,1,1
10011202,1,1
10011220,1,1
10011222,1,1
10012000,1,1
10012002,1,1
10012012,1,1
10012020,1,1
10012021,1,1
10012022,1,1
10012102,1,1
10012120,1,1
10012122,1,1
10012200,1,1
10012201,0.875,4
10012202,1,1
10012210,0,2
10012212,1,1
10012220,1,1
10012221,1,1
10020000,1,1
10020001,0.5344168635694746,34
10020002,1,1
10020010,0.5,2
10020012,1,1
10020020,1,1
10020021,1,1
10020100,1.0030566016164164,34019
10020102,1,1
10020112,0,2
10020120,1,1
10020121,1.0004437846161016,20704
10020122,1,1
10020200,1,1
10020201,1,1
10020210,1,1
10020211,0.07142857142857144,14
10020212,1,1
10020221,1,1
10021000,1,1
10021002,1,1
10021012,0.5,2
10021020,1,1
10021021,0.5,2
10021022,1,1
10021102,0,2
10021120,1.004911850627932,1837
10021122,1,1
10021200,1,1
10021201,0,2
10021202,1,1
10021210,0,3
10021212,1,1
10021220,1,1
10021221,1,1
10022000,1,1
10022001,1,1
10022010,1,1
10022011,0.5,2
10022012,1,1
10022021,1,1
10022100,1,1
10022101,0,3
10022102,1,1
10022110,0,2
10022112,1,1
10022120,1,1
10022121,1,1
10022201,1,1
10022210,1,1
10022211,1,1
10100002,0.75,2
10100020,0.8484848484848485,3
10100022,1,1
10100122,1,1
10100200,0.3115023340008186,12
10100202,1,1
10100212,1,1
10100220,1,1
10100221,0.53125,2
10100222,1,1
10101022,1,1
10101202,1,1
10101220,1,1
10101222,1,1
10102000,0.875,2
10102002,1,1
10102012,1,1
10102020,1,1
10102021,1,1
10102022,1,1
10102102,1.0833333333333333,6
10102120,1,1
10102122,1,1
10102200,1,1
10102201,1,1
10102202,1,1
10102210,1,1
10102212,1,1
10102220,1,1
10102221,1,1
10110022,1,1
10110202,0.5,2
10110220,1,1
10110222,1,1
10111222,1,1
10112002,0.5,2
10112020,1,1
10112022,1,1
10112122,1,1
10112200,0.36666666666666664,4
10112202,1,1
10112212,0,2
10112220,1,1
10112221,1.0714285714285716,14
10112222,1,1
10120000,0.5696899716459782,77
10120002,1,1
10120012,1,1
10120020,1,1
10120021,0.5454545454545454,2
10120022,1,1
10120102,1,1
10120120,1.0006090133982928,1642
10120122,1,1
10120200,1,1
10120201,0.10089875432041807,21
10120202,1,1
10120210,0.1388888888888889,18
10120212,1,1
10120220,1,1
10120221,1,1
10121002,1,1
10121020,0.5,2
10121022,1,1
10121122,1,1
10121200,0,4
10121202,1,1
10121212,0,9
10121220,1,1
10121221,0,2
10121222,1,1
10122000,1,1
10122001,1.1628205128205127,13
10122002,1,1
10122010,1,1
10122012,1,1
10122020,1,1
10122021,1,1
10122100,1.0001445678819605,6991
10122102,1,1
10122112,0,2
10122120,1,1
10122121,1.0001836547291088,5445
10122122,1,1
10122200,1,1
10122201,1,1
10122210,1,1
10122211,0,6
10122212,1,1
10122221,1,1
10200000,1,1
10200001,1,1
10200002,1,1
10200010,1,1
10200012,1,1
10200020,1,1
10200021,1,1
10200100,1,1
10200102,1,1
10200112,1,1
10200120,1,1
10200121,1,1
10200122,1,1
10200200,1,1
10200201,1,1
10200210,1,1
10200211,1,1
10200212,1,1
10200221,1,1
10201000,1.1666666666666667,2
10201002,1,1
10201012,1,1
10201020,1,1
10201021,1.0,3
10201022,1,1
10201102,1,1
10201120,1,1
10201122,1,1
10201200,1,1
10201201,1,1
10201202,1,1
10201210,1,1
10201212,1,1
10201220,1,1
10201221,1,1
10202000,1,1
10202001,1,1
10202010,1,1
10202011,1.0,3
10202012,1,1
10202021,1,1
10202100,1,1
10202101,1,1
10202102,1,1
10202110,0,3
10202112,1,1
10202120,1,1
10202121,1,1
10202201,1,1
10202210,1,1
10202211,1,1
10210000,1.215145225485091,51
10210002,1,1
10210012,1,1
10210020,1,1
10210021,1,1
10210022,1,1
10210102,1,1
10210120,1,1
10210122,1,1
10210200,1,1
10210201,1.5,2
10210202,1,1
10210210,1,1
10210212,1,1
10210220,1,1
10210221,1,1
10211002,1,1
10211020,1,1
10211022,1,1
10211122,1,1
10211200,0,4
10211202,1,1
10211212,0,2
10211220,1,1
10211221,1,1
10211222,1,1
10212000,1,1
10212001,1,1
10212002,1,1
10212010,1,1
10212012,1,1
10212020,1,1
10212021,1,1
10212100,1.5,2
10212102,1,1
10212112,1,1
10212120,1,1
10212121,1,1
10212122,1,1
10212200,1,1
10212201,1,1
10212210,1,1
10212211,1,1
10212212,1,1
10212221,1,1
10220000,1,1
10220001,1,1
10220010,1,1
10220011,1,1
10220012,1,1
10220021,1,1
10220100,1,1
10220101,0,3
10220102,1,1
10220110,0,2
10220112,1,1
10220120,1,1
10220121,1,1
10220201,1,1
10220210,1,1
10220211,1,1
10221000,1,1
10221001,1,1
10221002,1,1
10221010,1,1
10221012,1,1
10221020,1,1
10221021,1,1
10221100,1.001072286453322,7489
10221102,1,1
10221112,0,3
10221120,1,1
10221121,1.0,5142
10221122,1,1
10221200,1,1
10221201,1,1
10221210,1,1
10221211,1,1
10221212,1,1
10221221,1,1
10222001,1,1
10222010,1,1
10222011,1,1
10222100,1,1
10222101,1,1
10222110,1,1
10222111,1,1
10222112,1,1
10222121,1,1
10222211,1,1
11000002,1,1
11000020,1.0,2
11000022,1,1
11000122,1,1
11000200,0.40761754689739726,178
11000202,1,1
11000212,1,1
11000220,1,1
11000221,1,1
11000222,1,1
11001022,1,1
11001202,1,1
11001220,1.5,2
11001222,1,1
11002000,1,1
11002002,1,1
11002012,1,1
11002020,1,1
11002021,1.1572282421740625,11
11002022,1,1
11002102,1,1
11002120,1,1
11002122,1,1
11002200,1,1
11002201,1.5,2
11002202,1,1
11002210,1,1
11002212,1,1
11002220,1,1
11002221,1,1
11010022,1,1
11010202,1.5,2
11010220,0.012820512820512829,78
11010222,1,1
11011222,1,1
11012002,1,1
11012020,1,1
11012022,1,1
11012122,1,1
11012200,1,1
11012202,1,1
11012212,1,1
11012220,1,1
11012221,1,1
11012222,1,1
11020000,0.6112844434949639,88
11020002,1,1
11020012,1,1
11020020,1,1
11020021,1.0006279939245237,5706
11020022,1,1
11020102,1,1
11020120,1.0,1483
11020122,1,1
11020200,1,1
11020201,0.0026655050139167357,1089
11020202,1,1
11020210,0.11111111111111113,9
11020212,1,1
11020220,1,1
11020221,1,1
11021002,1,1
11021020,1,1
11021022,1,1
11021122,0,2
11021200,0.17390109890109892,7
11021202,1,1
11021212,1,1
11021220,1,1
11021221,0,2
11021222,1,1
11022000,1,1
11022001,0,2
11022002,1,1
11022010,1.1944444444444444,3
11022012,1,1
11022020,1,1
11022021,1,1
11022100,0.4,5
11022102,1,1
11022112,1,1
11022120,1,1
11022121,0,2
11022122,1,1
11022200,1,1
11022201,1,1
11022210,1,1
11022211,0,7
11022212,1,1
11022221,1,1
11100022,1,1
11100202,0,3
11100220,0,2
11100222,1,1
11101222,1,1
11102002,0.75,2
11102020,1.5,2
11102022,1,1
11102122,1,1
11102200,0.75,2
11102202,1,1
11102212,1,1
11102220,1,1
11102221,1,1
11102222,1,1
11110222,1,1
11112022,1,1
11112202,0.16666666666666669,6
11112220,1.0,2
11112222,1,1
11120002,0,7
11120020,0.8333333333333334,4
11120022,1,1
11120122,1,1
11120200,1,1
11120202,1,1
11120212,0,9
11120220,1,1
11120221,0.004255319148936174,235
11120222,1,1
11121022,0,2
11121202,0,5
11121220,0.0,3
11121222,1,1
11122000,1,1
11122002,1,1
11122012,0,2
11122020,1,1
11122021,1.0006397952655126,1563
11122022,1,1
11122102,0,2
11122120,1.0,2
11122122,1,1
11122200,1,1
11122201,1.0,1433
11122202,1,1
11122210,1.25,4
11122212,1,1
11122220,1,1
11122221,1,1
11200000,1,1
11200002,1,1
11200012,1,1
11200020,1,1
11200021,0.5,2
11200022,1,1
11200102,1,1
11200120,1,1
11200122,1,1
11200200,1,1
11200201,1,1
11200202,1,1
11200210,1,1
11200212,1,1
11200220,1,1
11200221,1,1
11201002,1,1
11201020,1,1
11201022,1,1
11201122,1,1
11201200,1,1
11201202,1,1
